TRANSAKCIJE;MERITVE;LETO;DATA
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2003;6.464488
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2004;13.968163
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2005;7.336893
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2006;12.388559
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2007;17.057268
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2008;4.090181
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2009;-18.385364
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2010;6.952387
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2011;5.026893
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2012;-3.174702
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2013;1.771054
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2014;3.966141
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2015;5.272851
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2016;6.626984
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2017;10.671717
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2018;7.086748
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2019;4.668944
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2020;-9.117377
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2021;17.786378
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2022;9.185405
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2023;-4.472393
..Minus: uvoz blaga in storitev;Letna sprememba obsega (%);2024;3.907577
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);1995;"""..."""
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);1996;1.142155
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);1997;5.548228
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);1998;4.906935
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);1999;4.152893
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2000;3.22079
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2001;1.962313
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2002;2.999295
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2003;3.357578
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2004;7.235538
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2005;4.176814
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2006;7.542896
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2007;11.135508
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2008;2.842621
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2009;-12.640155
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2010;3.929453
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2011;3.205436
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2012;-2.207986
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2013;1.241705
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2014;2.784621
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2015;3.681465
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2016;4.609346
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2017;7.449057
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2018;5.302316
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2019;3.597181
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2020;-6.900689
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2021;12.321906
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2022;7.174296
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2023;-4.125199
..Minus: uvoz blaga in storitev;Prispevek k letni rasti obsega BDP (odstotne točke);2024;3.002871
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);1995;"""..."""
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);1996;111.621201
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);1997;104.827542
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);1998;101.822245
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);1999;101.924869
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2000;114.04183
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2001;106.18664
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2002;102.512153
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2003;102.145309
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2004;104.200589
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2005;105.035952
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2006;103.286687
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2007;101.530065
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2008;102.667994
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2009;95.625884
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2010;106.135931
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2011;105.956765
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2012;101.710806
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2013;98.693044
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2014;98.913493
..Minus: uvoz blaga in storitev;Implicitni deflator (predhodno leto=100);2015;97.735704
